pathway_a,pathway_b,partial_corr,p_value,jaccard,FDR,weight
HALLMARK_APOPTOSIS,HALLMARK_SPERMATOGENESIS,-0.07785242963726172,0.00999540962036006,0.0068027210884353,0.02424629066324965,0.04232757536284851
HALLMARK_APOPTOSIS,HALLMARK_TGF_BETA_SIGNALING,0.0928777880384928,0.002104092255184575,0.0238095238095238,0.006286617103905132,0.058343655924008295
HALLMARK_APOPTOSIS,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.32662020302573014,1.3033936120218618e-28,0.0873493975903614,5.505714395609589e-27,0.20698480030804578
HALLMARK_APOPTOSIS,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.027441558663615192,0.36452256560958646,0.0073529411764705,0.4666041200331697,0.017397249920042844
HALLMARK_APOPTOSIS,HALLMARK_UV_RESPONSE_DN,0.03628293033286958,0.2304870610621083,0.023489932885906,0.32432064292211926,0.029886431609387788
HALLMARK_APOPTOSIS,HALLMARK_UV_RESPONSE_UP,-0.025234329815473147,0.4043818605066703,0.0668896321070234,0.5059936456799501,0.04606198096124827
HALLMARK_APOPTOSIS,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.008683186425749972,0.7742047445056081,0.0201005025125628,0.8254141096774325,0.014391844469156386
HALLMARK_APOPTOSIS,HALLMARK_XENOBIOTIC_METABOLISM,-0.01384761804965419,0.6472990650898053,0.019774011299435,0.7228271237329185,0.016810814674544594
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.09185194195149717,0.00235776647356998,0.0163934426229508,0.006942942139719291,0.05412269228722398
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_COAGULATION,0.097334875540915,0.0012668191289756114,0.0040160642570281,0.004083824823671379,0.05067546989897155
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_COMPLEMENT,-0.13742431328499133,5.0701298903743045e-06,0.0032154340836012,2.957575769385011e-05,0.07031987368429626
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_DNA_REPAIR,0.05607334884416464,0.06373884812394641,0.0,0.11348850138348017,0.02803667442208232
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_E2F_TARGETS,0.09002342593766265,0.0028802812872321813,0.0,0.008321567398253354,0.04501171296883132
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05220052698666814,0.08438874472202122,0.0,0.1454611168056385,0.02610026349333407
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.12341189162850978,4.2597482126219596e-05,0.01628664495114,0.000209544350416868,0.06984926828982489
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.08502006142263083,0.004893271676208199,0.01628664495114,0.013174192974406689,0.050653353186885415
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,-0.08699128148448021,0.003983495739398214,0.0424710424710424,0.011141055435531533,0.0647311619777613
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,-0.09088592023491623,0.00262190835983611,0.0,0.0076654838682559305,0.04544296011745812
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_GLYCOLYSIS,0.03800199625435953,0.20913110347593203,0.0097087378640776,0.3010406601151783,0.023855367059218563
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_HEDGEHOG_SIGNALING,-0.06892695703190252,0.022612969604065253,0.0,0.04860223241425914,0.03446347851595126
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_HEME_METABOLISM,0.13802258696047767,4.6073373646267785e-06,0.0129870129870129,2.7531650105696602e-05,0.07550479997374529
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_HYPOXIA,-0.0442312745201607,0.14373514220497563,0.0064516129032258,0.22201246345324743,0.02534144371169325
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_IL2_STAT5_SIGNALING,0.14212237766120198,2.365479143893165e-06,0.0032258064516129,1.4860061288559627e-05,0.07267409205640744
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0238062914020319,0.43150412934092397,0.0,0.5316517959920487,0.01190314570101595
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_INFLAMMATORY_RESPONSE,0.0023259735652033206,0.9387466208813674,0.0097087378640776,0.9583038421497292,0.00601735571464046
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.049328133826774985,0.10295602729995149,0.0,0.17043396411140616,0.024664066913387492
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.05215433858304154,0.08466430716932265,0.0032154340836012,0.1454611168056385,0.02768488633332137
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_KRAS_SIGNALING_DN,-0.0008490172373876133,0.977622498560343,0.0097087378640776,0.9840489406215449,0.005278877550732607
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_KRAS_SIGNALING_UP,-0.037933307198114476,0.20995598954790662,0.0097087378640776,0.30187334177956054,0.02382102253109604
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_MITOTIC_SPINDLE,0.013895845608770331,0.6461543493280808,0.0,0.7228271237329185,0.006947922804385166
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_MTORC1_SIGNALING,-0.11106975874355214,0.00023241092000914716,0.0196078431372549,0.000945858395386064,0.06533880094040352
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_MYC_TARGETS_V1,-0.14961193782280602,6.665635330529913e-07,0.0,4.390001763386637e-06,0.07480596891140301
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_MYC_TARGETS_V2,-0.0451506291033964,0.13558351187150694,0.0,0.21151549063939976,0.0225753145516982
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_MYOGENESIS,0.04657356396236278,0.12367587006694568,0.0064516129032258,0.1959934551513693,0.02651258843279429
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_NOTCH_SIGNALING,0.017198752547454947,0.5698638757636267,0.0,0.6579483956743098,0.008599376273727474
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06273748980517882,0.03800911811307306,0.0129870129870129,0.0744978715016232,0.03786225139609586
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_P53_PATHWAY,-0.023686289552618336,0.4338302680629297,0.0097087378640776,0.5331801263368966,0.016697513708347968
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_PANCREAS_BETA_CELLS,0.05216109804247674,0.08462393452964793,0.0,0.1454611168056385,0.02608054902123837
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_PEROXISOME,0.7135611622203031,5.991319842674463e-171,0.2203389830508474,1.8348417018190544e-168,0.46695007263557525
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.05047178333017218,0.09520795649711922,0.0046296296296296,0.1595482171121355,0.02755070647990089
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_PROTEIN_SECRETION,0.15299819413395185,3.6821344542063814e-07,0.0097087378640776,2.5340532058442792e-06,0.08135346599901473
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02780892139774484,0.3581348382200815,0.0189873417721519,0.4602556041627885,0.02339813158494837
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_SPERMATOGENESIS,0.05104885790252418,0.09147932337180761,0.0,0.1541432890377776,0.02552442895126209
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_TGF_BETA_SIGNALING,-0.10600903172511464,0.0004443930197810242,0.006060606060606,0.0016397031603366107,0.05603481889286032
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.01510294488373999,0.6177812016905954,0.0032154340836012,0.6981383506189847,0.009159189483670595
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.016187353800592164,0.5927670358016349,0.0,0.6748509468931253,0.008093676900296082
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_UV_RESPONSE_DN,-0.022207384490280476,0.4630859273394825,0.0118577075098814,0.5622202784845055,0.017032546000080938
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_UV_RESPONSE_UP,0.052607544778878135,0.08199166572573331,0.0,0.14246778796315362,0.026303772389439067
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.030717651350524625,0.31006532818801064,0.0,0.4106270562489871,0.015358825675262313
HALLMARK_BILE_ACID_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,0.04511554415846093,0.13588791112914908,0.04,0.21151549063939976,0.04255777207923046
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,-0.096426840459959,0.001407153030225786,0.0143540669856459,0.004454166568544154,0.05539045372280245
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COMPLEMENT,-0.029328934998817353,0.3324585312114427,0.0223880597014925,0.4351086546303604,0.025858497350154927
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_DNA_REPAIR,0.19107892853923608,1.870249937511079e-10,0.0,2.1819582604295924e-09,0.09553946426961804
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_E2F_TARGETS,-0.09959236480605553,0.0009719522405431573,0.0,0.0032831541100322706,0.049796182403027765
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1227403014773136,4.6917083302552375e-05,0.0073529411764705,0.0002253859884142222,0.06504662132689205
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.08421561322423134,0.005315643986025721,0.0148148148148148,0.014064068861515138,0.049515214019523066
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_ESTROGEN_RESPONSE_LATE,0.042827754639128,0.15689650917213493,0.0185873605947955,0.23875555743585752,0.030707557616961752
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_FATTY_ACID_METABOLISM,0.10295112117335176,0.0006487958290712197,0.0311111111111111,0.002290417552196669,0.06703111614223142
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_G2M_CHECKPOINT,0.10351802452684802,0.0006052955587082973,0.0073529411764705,0.002153719350700043,0.055435482851659265
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_GLYCOLYSIS,-0.1346581044008552,7.85182312931736e-06,0.011070110701107,4.352254901997179e-05,0.0728641075509811
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_HEDGEHOG_SIGNALING,0.0009766027524368383,0.9742608230616143,0.0,0.9822794306588293,0.0004883013762184192
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_HEME_METABOLISM,0.09607293934704726,0.0014656221301363485,0.0,0.0046035566908128895,0.04803646967352363
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_HYPOXIA,-0.16793316459554172,2.298570897414806e-08,0.0262172284644194,1.9553814925924565e-07,0.09707519652998056
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_IL2_STAT5_SIGNALING,0.17361351490534904,7.480537370668052e-09,0.0111111111111111,6.838550954528631e-08,0.09236231300823007
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.20282693984433542,1.2748020995559582e-11,0.0125786163522012,1.7745824681318736e-10,0.10770277809826831
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_INFLAMMATORY_RESPONSE,-0.006048980032906413,0.8416001039586521,0.0073529411764705,0.8848406071970328,0.006700960604688456
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_INTERFERON_ALPHA_RESPONSE,2.241706149279021e-05,0.9994090774030258,0.0058823529411764,0.9994090774030258,0.0029523850013345953
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.009388069715179075,0.7564327803394842,0.0036630036630036,0.8120261192435244,0.006525536689091337
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_KRAS_SIGNALING_DN,0.08850142455872723,0.0033934640369007365,0.0,0.009689961410730542,0.04425071227936361
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_KRAS_SIGNALING_UP,-0.10584612266343048,0.0004535566850489872,0.0073529411764705,0.0016684893068618898,0.056599531919950485
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_MITOTIC_SPINDLE,-0.03168024013843288,0.29514105367156024,0.0,0.3938429093111779,0.01584012006921644
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_MTORC1_SIGNALING,0.3953208938249793,3.078568475191394e-42,0.0745098039215686,1.7958316105283131e-40,0.23491534887327395
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_MYC_TARGETS_V1,-0.20916997667043835,2.7889696014100487e-12,0.0,4.270609702159137e-11,0.10458498833521918
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_MYC_TARGETS_V2,0.07696736729085608,0.010877325251300996,0.0076335877862595,0.026024850454772888,0.04230047753855779
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_MYOGENESIS,0.03476863844163245,0.25054411766153084,0.011070110701107,0.3467983549552263,0.022919374571369725
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_NOTCH_SIGNALING,-0.008204945749544711,0.7863307326052835,0.0095238095238095,0.8361589821540558,0.008864377636677107
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.14637534131189453,1.1612447977272705e-06,0.0036630036630036,7.486973037978454e-06,0.07501917248744906
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_P53_PATHWAY,0.0960119782392847,0.0014759166048577044,0.0073529411764705,0.004612239390180326,0.051682459707877604
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_PANCREAS_BETA_CELLS,0.020122442855401684,0.5061338100580097,0.0,0.6025402500690592,0.010061221427700842
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_PEROXISOME,-0.13117309392738852,1.3459564768401678e-05,0.0171428571428571,7.168681235344371e-05,0.07415797553512281
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.04704905295292489,0.11988385561512652,0.0056179775280898,0.19097233176661896,0.026333515240507345
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_PROTEIN_SECRETION,-0.13792839456255698,4.6774176932778395e-06,0.0,2.76983056221598e-05,0.06896419728127849
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.010253628189920112,0.7347853944067698,0.0,0.7944502278449188,0.005126814094960056
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_SPERMATOGENESIS,-0.050298725362450336,0.09634952144029772,0.0,0.16080131303046963,0.025149362681225168
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_TGF_BETA_SIGNALING,-0.034171614155481735,0.25877688094930895,0.0078740157480314,0.3546223455865695,0.021022814951756567
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.20926392378184638,2.725887769089176e-12,0.0223880597014925,4.226851287511697e-11,0.11582599174166944
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.08604534476298238,0.004398976027628941,0.0053763440860215,0.0121095407502145,0.04571084442450194
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_UV_RESPONSE_DN,-0.08156212909687964,0.006951973708504014,0.0092592592592592,0.01777905593510943,0.04541069417806942
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_UV_RESPONSE_UP,-0.13574734689287618,6.616295857003888e-06,0.008695652173913,3.769749965037099e-05,0.07222149953339459
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.01916201630480618,0.526648675560369,0.0265486725663716,0.6185143454642337,0.02285534443558889
HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_XENOBIOTIC_METABOLISM,-0.04862378537912394,0.10797179021685803,0.0073529411764705,0.17711345210964982,0.02798836327779722
HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,0.4011585551082169,1.484888240626545e-43,0.2028469750889679,1.0105489415375099e-41,0.3020027650985924
HALLMARK_COAGULATION,HALLMARK_DNA_REPAIR,0.04207219422629247,0.16434950580826557,0.0034843205574912,0.24713129616133486,0.022778257391891835
HALLMARK_COAGULATION,HALLMARK_E2F_TARGETS,-0.07012738617002455,0.020356299570849522,0.0,0.04484348150290298,0.035063693085012275
HALLMARK_COAGULATION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.5450968785731815,1.0936305949267084e-85,0.05625,1.3396974787852175e-83,0.30067343928659074
HALLMARK_COAGULATION,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04861947625345953,0.10800306018441504,0.0029673590504451,0.17711345210964982,0.025793417651952318
HALLMARK_COAGULATION,HALLMARK_ESTROGEN_RESPONSE_LATE,0.016973893256764086,0.5749192350186122,0.0180722891566265,0.6619135929490602,0.01752309120669529
HALLMARK_COAGULATION,HALLMARK_FATTY_ACID_METABOLISM,0.039104490148098775,0.19621070856244752,0.0033898305084745,0.28580037810820236,0.02124716032828664
HALLMARK_COAGULATION,HALLMARK_G2M_CHECKPOINT,0.07612432914279965,0.01178089957132994,0.0,0.02796822088154879,0.038062164571399826
HALLMARK_COAGULATION,HALLMARK_GLYCOLYSIS,-0.09077632990619602,0.002653520951177347,0.0059523809523809,0.007721052648912707,0.048364355429288464
HALLMARK_COAGULATION,HALLMARK_HEDGEHOG_SIGNALING,-0.03649946389019177,0.22771491528244864,0.0057803468208092,0.3213718562453913,0.021139905355500484
HALLMARK_COAGULATION,HALLMARK_HEME_METABOLISM,-0.04909702035787475,0.10458100809156524,0.0119760479041916,0.1726573246794709,0.030536534131033174
HALLMARK_COAGULATION,HALLMARK_HYPOXIA,0.01644380852992801,0.5869198515798546,0.015015015015015,0.6706873303967555,0.015729411772471502
HALLMARK_COAGULATION,HALLMARK_IL2_STAT5_SIGNALING,0.04609297617671318,0.12760289908482939,0.0150602409638554,0.20091716115541902,0.03057660857028429
HALLMARK_COAGULATION,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.11564219367129283,0.0001263646337751306,0.0180995475113122,0.0005528452727661963,0.06687087059130252
HALLMARK_COAGULATION,HALLMARK_INFLAMMATORY_RESPONSE,0.11007151991696917,0.00026468495921845575,0.0273556231003039,0.0010493173949598974,0.06871357150863654
HALLMARK_COAGULATION,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0032960121745419417,0.9132869776097234,0.0042735042735042,0.9393589820083218,0.003784758224023071
HALLMARK_COAGULATION,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0017741915599263044,0.9532583357159444,0.015015015015015,0.9687497274181275,0.008394603287470652
HALLMARK_COAGULATION,HALLMARK_KRAS_SIGNALING_DN,0.08452171786755364,0.005151195520037118,0.008955223880597,0.01368810089380796,0.046738470874075316
HALLMARK_COAGULATION,HALLMARK_KRAS_SIGNALING_UP,0.23756776736859506,1.6791544279417255e-15,0.0304878048780487,3.5464899555665755e-14,0.1340277861233219
HALLMARK_COAGULATION,HALLMARK_MITOTIC_SPINDLE,-0.06778473566173286,0.0249586838521873,0.0029761904761904,0.05298854024077893,0.03538046306896163
HALLMARK_COAGULATION,HALLMARK_MTORC1_SIGNALING,0.04142093040318931,0.17098476967975634,0.008955223880597,0.25605909884804584,0.025188077141893153
HALLMARK_COAGULATION,HALLMARK_MYC_TARGETS_V1,-0.042506836847652114,0.1600302310947038,0.0,0.2417226055376229,0.021253418423826057
HALLMARK_COAGULATION,HALLMARK_MYC_TARGETS_V2,0.02581030011222286,0.3937374302406239,0.0,0.49469574568693775,0.01290515005611143
HALLMARK_COAGULATION,HALLMARK_MYOGENESIS,-0.05177163751971961,0.08697558701117125,0.015015015015015,0.1479670790585236,0.0333933262673673
HALLMARK_COAGULATION,HALLMARK_NOTCH_SIGNALING,-0.12312829680136206,4.437345004478202e-05,0.0,0.00021570427105102371,0.06156414840068103
HALLMARK_COAGULATION,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.021301213289898917,0.48154093276997284,0.0029673590504451,0.5788887562740106,0.012134286170172008
HALLMARK_COAGULATION,HALLMARK_P53_PATHWAY,0.02860017440939822,0.3446170922030859,0.0059523809523809,0.4467258602632595,0.01727627768088956
HALLMARK_COAGULATION,HALLMARK_PANCREAS_BETA_CELLS,0.04080415891737132,0.1774514297784905,0.0056497175141242,0.26253381821093097,0.02322693821574776
HALLMARK_COAGULATION,HALLMARK_PEROXISOME,-0.11537428967670754,0.00013103911648491327,0.0,0.0005712559348541593,0.05768714483835377
HALLMARK_COAGULATION,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.031220936276474473,0.3022012469906701,0.0041322314049586,0.40195062710485435,0.017676583840716537
HALLMARK_COAGULATION,HALLMARK_PROTEIN_SECRETION,-0.15710958784104267,1.7601639291817246e-07,0.0042918454935622,1.2758584693772858e-06,0.08070071666730244
HALLMARK_COAGULATION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10993235044965084,0.0002695041680077727,0.0,0.0010649761477726503,0.05496617522482542
HALLMARK_COAGULATION,HALLMARK_SPERMATOGENESIS,0.029112386642371563,0.33604215969938495,0.0,0.438861029458152,0.014556193321185781
HALLMARK_COAGULATION,HALLMARK_TGF_BETA_SIGNALING,0.08086872520395869,0.007448141408530805,0.0212765957446808,0.018968759304470346,0.05107266047431974
HALLMARK_COAGULATION,HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0517530388181843,0.08708919510301674,0.0211480362537764,0.1479670790585236,0.03645053753598035
HALLMARK_COAGULATION,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06593227108700328,0.02921049121373651,0.0,0.06014972929214236,0.03296613554350164
HALLMARK_COAGULATION,HALLMARK_UV_RESPONSE_DN,-0.10350105020686846,0.0006065576946869508,0.014388489208633,0.002153719350700043,0.058944769707750734
HALLMARK_COAGULATION,HALLMARK_UV_RESPONSE_UP,-0.0763458623107332,0.011537237661289971,0.0102389078498293,0.027442943951612068,0.04329238508028125
HALLMARK_COAGULATION,HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.006143728115576915,0.8391525891797139,0.0,0.8831287987501285,0.0030718640577884573
HALLMARK_COAGULATION,HALLMARK_XENOBIOTIC_METABOLISM,-0.04305381784841523,0.15471707497731557,0.0336391437308868,0.23602542571259225,0.038346480789651013
HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,0.016478114624475286,0.5861396980084788,0.0028653295128939,0.6704212232123122,0.009671722068684593
HALLMARK_COMPLEMENT,HALLMARK_E2F_TARGETS,-0.010532237930039576,0.7278610309842622,0.0,0.7897517829545804,0.005266118965019788
HALLMARK_COMPLEMENT,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.007764646428759832,0.797540723546787,0.0309278350515463,0.8473437869425967,0.019346240740153064
HALLMARK_COMPLEMENT,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04637380623245973,0.12529655590595104,0.0050251256281407,0.1980493948190839,0.025699465930300213
HALLMARK_COMPLEMENT,HALLMARK_ESTROGEN_RESPONSE_LATE,0.0344414790565154,0.2550326347340185,0.015228426395939,0.35063409377011523,0.0248349527262272
HALLMARK_COMPLEMENT,HALLMARK_FATTY_ACID_METABOLISM,-0.021755451940343264,0.4722403564274348,0.0112994350282485,0.5699452577572488,0.016527443484295884
HALLMARK_COMPLEMENT,HALLMARK_G2M_CHECKPOINT,0.024616342133391096,0.41599191803394847,0.0,0.5165371319138492,0.012308171066695548
HALLMARK_COMPLEMENT,HALLMARK_GLYCOLYSIS,0.1612190895997082,8.256016323633295e-08,0.0126582278481012,6.242975306451103e-07,0.0869386587239047
HALLMARK_COMPLEMENT,HALLMARK_HEDGEHOG_SIGNALING,0.0038204212991249696,0.899558571771481,0.0085470085470085,0.9283565715417559,0.006183714923066734
HALLMARK_COMPLEMENT,HALLMARK_HEME_METABOLISM,0.0875607305874763,0.003750870242390776,0.0126582278481012,0.010587133748683643,0.050109479217788744
HALLMARK_COMPLEMENT,HALLMARK_HYPOXIA,-0.08455568851113011,0.005133231461826685,0.0282776349614395,0.013670018566821063,0.056416661736284804
HALLMARK_COMPLEMENT,HALLMARK_IL2_STAT5_SIGNALING,-0.02617414135336143,0.38710149550122064,0.015267175572519,0.48886529071030443,0.020720658462940213
HALLMARK_COMPLEMENT,HALLMARK_IL6_JAK_STAT3_SIGNALING,0.19294743828570945,1.2336656645234233e-10,0.025,1.5265054939810037e-09,0.10897371914285472
HALLMARK_COMPLEMENT,HALLMARK_INFLAMMATORY_RESPONSE,-0.005374205955701302,0.8590736146099112,0.0554089709762532,0.8948683485519908,0.03039158846597725
HALLMARK_COMPLEMENT,HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0649383296004614,0.031738348630749605,0.0276816608996539,0.06426359846722028,0.046309995250057655
HALLMARK_COMPLEMENT,HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0694292431914709,0.021643582990146768,0.0610079575596817,0.04695065164757049,0.0652186003755763
HALLMARK_COMPLEMENT,HALLMARK_KRAS_SIGNALING_DN,-0.09227116962068262,0.002250897499022166,0.0075566750629722,0.006676390886930153,0.049913922341827406
HALLMARK_COMPLEMENT,HALLMARK_KRAS_SIGNALING_UP,0.19747919771399397,4.419542762044811e-11,0.0256410256410256,5.698884087899888e-10,0.11156011167750979
HALLMARK_COMPLEMENT,HALLMARK_MITOTIC_SPINDLE,0.010848218112982722,0.7200346801938461,0.0025125628140703,0.7840377628777435,0.006680390463526511
HALLMARK_COMPLEMENT,HALLMARK_MTORC1_SIGNALING,-0.08042708898286217,0.007780461881005994,0.0126582278481012,0.019611246510766137,0.046542658415481684
HALLMARK_COMPLEMENT,HALLMARK_MYC_TARGETS_V1,-0.07488609543669393,0.013228575917305105,0.0,0.03110365738713772,0.037443047718346965
HALLMARK_COMPLEMENT,HALLMARK_MYC_TARGETS_V2,-0.03358190383181787,0.2670907306344289,0.0,0.3631366759458106,0.016790951915908934
HALLMARK_COMPLEMENT,HALLMARK_MYOGENESIS,0.026897952314644407,0.3741043617031688,0.0126582278481012,0.475885610681601,0.019778090081372803
HALLMARK_COMPLEMENT,HALLMARK_NOTCH_SIGNALING,0.05475240321297746,0.07025545066271657,0.0,0.12365363083595948,0.02737620160648873
HALLMARK_COMPLEMENT,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.011290878675520455,0.7091199045632939,0.0075566750629722,0.776293014378941,0.009423776869246328
HALLMARK_COMPLEMENT,HALLMARK_P53_PATHWAY,0.09667669266153538,0.0013671759464421755,0.0101010101010101,0.004338835581325557,0.05338885138127274
HALLMARK_COMPLEMENT,HALLMARK_PANCREAS_BETA_CELLS,-0.01390129846207704,0.6460249745025685,0.00418410041841,0.7228271237329185,0.00904269944024352
HALLMARK_COMPLEMENT,HALLMARK_PEROXISOME,0.09697042156515176,0.001321517426567549,0.0,0.004215778248815749,0.04848521078257588
